name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"17.4116, 78.3987",2022-05-07T01:00:00,82.4,84.6,66.2,58.11,0,0,,0,0,16.1,9.2,171,1009,50,3.7,0,,0,30,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-07T02:00:00,83.8,86.5,67,56.94,0,0,,0,0,15,1.8,185,1005.2,50,5.6,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T03:00:00,79.7,79.7,66.2,63.4,0,0,,0,0,11.2,8,200,1009,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-07T04:00:00,78.8,78.8,66.2,65.36,0,0,,0,0,9.6,8.1,200,1009,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-07T05:00:00,81.1,82.9,65,58.3,0,0,,0,0,16.1,1.4,200,1006,80.4,5.6,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T06:00:00,78.8,78.8,66.2,65.36,0,0,,0,0,18.8,9.7,220,1010,68.5,3.7,0,,0,3,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-07T07:00:00,80.6,83.2,67.7,64.98,0,0,,0,0,15.2,3.5,220,1011,55.7,3.7,19,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T08:00:00,84.8,87.5,66.9,54.94,0,0,,0,0,14.1,3.8,214,1008.4,48.3,4.9,53,0.2,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T09:00:00,86.1,90.2,69,56.82,0,0,,0,0,7.4,4.9,240,1011.8,30.9,3.7,443,1.6,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T10:00:00,89.7,94.4,69,50.68,0,0,,0,0,10.1,3.2,240,1011,6.6,3.7,381,1.4,4,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T11:00:00,94.4,96.3,63.9,36.75,0,0,,0,0,11.4,2.7,270,1006.8,37,4.9,865,3.1,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T12:00:00,93.6,95.7,64.4,38.26,0,0,,0,0,9.4,4,289,1009,6.6,3.7,988,3.6,10,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T13:00:00,96.9,99.5,64.4,34.52,0,0,,0,0,9.4,3.9,291,1008,6.6,3.7,1037,3.7,10,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T14:00:00,99.7,99.5,58.4,25.67,0,0,,0,0,9.8,2.2,360,1003.8,17.1,4.9,1015,3.7,10,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T15:00:00,98.9,101.2,63.4,31.41,0,0,,0,0,9.8,4,30,1006.8,30.9,3.7,843,3,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T16:00:00,97.3,98.5,61.8,31.18,0,0,,0,0,10.1,4,60,1006,30.9,3.7,630,2.3,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T17:00:00,98.3,97.1,56.3,24.86,0,0,,0,0,11,1.1,56,1002.5,40.8,4.9,544,2,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T18:00:00,93.7,94.2,61.4,34.34,0,0,,0,0,10.7,4.2,81,1007,9.1,3.7,314,1.1,3,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T19:00:00,90.3,92.3,65,43.41,0,0,,0,0,12.3,3.9,110,1007,6.6,3.7,45,0.2,0,10,Clear,clear-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T20:00:00,90.8,91.9,63.2,40.06,0,0,,0,0,9.2,3.3,120,1004.7,46.7,4.9,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T21:00:00,86.8,90.2,67.9,53.47,0,0,,0,0,15.7,4.1,125,1008,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-07T22:00:00,89.6,93.5,68,49.14,0,0,,0,0,13.9,10.3,130,1008,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-07T23:00:00,90.8,93,65.1,42.8,0,0,,0,0,20.4,1.7,125,1003.5,54.4,5.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T00:00:00,87.8,90.3,66.2,48.88,0,0,,0,0,18.8,8.6,120,1008,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-08T01:00:00,85.1,88.4,68,56.64,0,0,,0,0,10.1,5.8,115,1008,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-08T02:00:00,86.5,88.9,66.2,50.89,0,0,,0,0,7.2,2.4,127.4,1002.8,59.4,5.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T03:00:00,84.2,87.4,68,58.35,0,0,,0,0,5.6,4.6,330,1007,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-08T04:00:00,84.2,87.4,68,58.35,0,0,,0,0,2.7,4.6,160,1007,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-08T05:00:00,86.2,89.2,67.1,53.04,0,0,,0,0,3.1,1,140,1003,67,5.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T06:00:00,82.4,86.2,69.8,65.77,0,0,,0,0,4.3,5.8,185,1008,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-08T07:00:00,84.3,89.6,71.3,65.13,0,0,,0,0,5.6,2.8,115,1010,89.1,3.7,25,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T08:00:00,89.3,94.7,70.1,53.4,0,0,,0,0,5.8,3.1,135,1007.2,44.1,4.9,185,0.7,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T09:00:00,91.4,99.3,72.2,53.62,0,0,,0,0,5.6,2.9,160,1010,12,3.7,457,1.6,5,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T10:00:00,93.3,100.3,70.8,48.16,0,0,,0,0,4.7,2.8,170,1010,12,3.7,676,2.4,7,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T11:00:00,95.8,100,66.9,38.95,0,0,,0,0,4.7,2.4,199.7,1006.2,19.6,4.9,860,3.1,9,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T12:00:00,96.9,103.2,69.2,40.73,0,0,,0,0,10.1,2.5,50,1008,30.9,3.7,980,3.5,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T13:00:00,95.5,99.9,67.2,39.78,0,0,rain,0,0,3.8,4,60,1007,30.9,3.7,436,1.6,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T14:00:00,99,99.8,60.8,28.6,0,0,rain,0,0,7.2,3.4,60,1002.5,54.6,4.9,37,0.1,0,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T15:00:00,95.5,98.6,65.4,37.38,0,0,,0,0,10.5,1.4,22,1005,50,3.7,29,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T16:00:00,95.5,98.6,65.4,37.38,0,0,,0,0,2.2,4,47,1005,52.7,3.7,70,0.3,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T17:00:00,95.9,97.5,63.1,34.09,0,0,,0,0,13.2,4.7,32,1001.6,74.2,4.9,43,0.2,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T18:00:00,88.7,88.9,61.3,40.01,0,0,,0,0,26.4,4.7,58,1006,89.1,3.1,22,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T19:00:00,89.6,89.8,61.3,38.93,0,0,,0,0,3.1,4.2,67,1006,89.1,3,11,0,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T20:00:00,88.9,88.4,59.8,37.76,0,0,,0,0,3.8,1.7,82.2,1003.8,60.3,4.5,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T21:00:00,84.7,85.3,62,46.49,0,0,,0,0,4.5,0.7,0,1007,55.7,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-08T22:00:00,87.8,86.3,56.3,34.4,0,0,,0,0,6.3,5.8,120,1007,70.5,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-08T23:00:00,86.5,86.2,59.9,40.91,0,0,,0,0,2.7,0.8,140,1002.1,57.6,5.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T00:00:00,84.2,85,62.6,48.35,0,0,,0,0,3.1,5.8,145,1006,50,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-09T01:00:00,83.3,84.5,63.5,51.29,0,0,,0,0,2.2,5.3,150,1006,50,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-09T02:00:00,84.9,86.2,63.9,49.47,0,0,,0,0,14.8,1.1,116.1,1001.1,57.6,5.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T03:00:00,82.4,85,67.1,59.9,0,0,,0,0,15.9,5.8,140,1006,50,3.1,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-09T04:00:00,82.4,86.2,69.8,65.77,0,0,,0,0,12.5,5.3,170,1006,50,3.1,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-09T05:00:00,81.8,84.8,68.5,64.18,0,0,,0,0,11.9,1.1,156.1,1001.9,57.6,5.5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T06:00:00,82.4,85,67.1,59.9,0,0,,0,0,13.6,4.7,204.9,1007,50,3.1,0,,0,3,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-09T07:00:00,82.5,87,71,68.11,0,0,,0,0,15.7,1.6,215.7,1007,50,3.1,25,0.1,0,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T08:00:00,87.4,92.3,69.9,56.35,0,0,,0,0,15.9,1.2,2,1004.4,42.4,4.5,212,0.8,2,3,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T09:00:00,89.7,94.8,69.5,51.59,0,0,,0,0,11.9,2.9,275,1008,29.2,3.7,460,1.7,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T10:00:00,93.2,99,69.5,46.29,0,0,,0,0,10.7,2.9,304,1008,6.6,3.7,685,2.5,7,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T11:00:00,96.3,100.8,67.1,38.71,0,0,,0,0,9.4,1.8,350,1003.4,29.4,4.9,839,3,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T12:00:00,96.9,99.8,64.8,35.04,0,0,,0,0,13,5,47,1006,6.6,3.7,969,3.5,10,10,Clear,clear-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T13:00:00,97.2,99.7,64.1,33.97,0,0,,0,0,11.9,4,150,1004.8,46.7,3.7,1023,3.7,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T14:00:00,100.3,100.6,59.2,25.91,0,0,,0,0,11.6,4.9,21,1000.2,43.9,4.9,973,3.5,10,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T15:00:00,97.3,98.2,61.3,30.61,0,0,,0,0,12.5,4.4,47,1003,55.7,3.7,502,1.8,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T16:00:00,97.3,96.9,58.5,27.68,0,0,,0,0,15.7,4.2,37,1002.8,55.7,3.7,425,1.5,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T17:00:00,98,97.9,59.1,27.72,0,0,,0,0,16.1,3.7,52,999.2,51.2,4.9,301,1.1,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T18:00:00,93.9,95.4,63.5,36.78,0,0,,0,0,17.7,3.7,53,1003,55.7,3.7,249,0.9,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T19:00:00,91.9,93.4,63.6,39.24,0,0,,0,0,19.9,3.9,47,1004,21.4,3.7,67,0.2,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T20:00:00,91,90.5,59.8,35.36,0,0,,0,0,17.7,1,16,1002,31.8,4.9,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T21:00:00,86.9,88.1,63.6,45.93,0,0,,0,0,23.3,0.9,16,1005.8,30.9,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-09T22:00:00,90.5,89.8,59,34.82,0,0,,0,0,23.5,5.8,80,1005,50,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-09T23:00:00,86.4,85.7,58.5,38.93,0,0,,0,0,24.2,1.4,95,1000.6,50,5.5,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T00:00:00,86,85.5,59,40.17,0,0,,0,0,16.8,4.7,125,1005,50,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-10T01:00:00,85.1,84.7,59,41.31,0,0,,0,0,13.2,4.7,135,1004,50,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-10T02:00:00,82.8,83.1,60.3,46.69,0,0,,0,0,23.5,0.7,133.7,999.2,50,5.5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T03:00:00,84.3,85.2,62.7,48.37,0,0,,0,0,15.9,4.7,270,1000,50,3.1,0,,0,3,Partially cloudy,partly-cloudy-night,43128599999
"17.4116, 78.3987",2022-05-10T04:00:00,83.3,84.6,63.5,51.38,0,0,,0,0,14.5,3.4,138.3,1003,50,3.1,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-10T05:00:00,81.3,82.1,61.4,51.04,0,0,,0,0,12.8,2.4,140.6,1000.6,80.4,5.5,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T06:00:00,84.2,85.4,63.5,49.86,0,0,,0,0,6,3.4,185,1004,50,3.1,0,,0,3,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-10T07:00:00,81,86.2,73.8,78.72,0,0,,0,0,3.1,1.8,325,1005.8,83.4,3.1,24,0.1,0,3,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T08:00:00,84.6,91.4,73.2,68.85,0,0,,0,0,3.4,1.2,31,1003.3,69.4,2.8,186,0.7,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T09:00:00,86.1,94.5,74.3,67.88,0,0,,0,0,7.6,2.7,20,1006.8,86.1,3,204,0.7,2,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T10:00:00,88.2,96,73,60.93,0,0,,0,0,10.7,2.1,15,1006,89.1,3.1,387,1.4,4,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T11:00:00,93.7,98.9,68.8,44.48,0,0,,0,0,23.3,3.6,350,1002.4,45.9,4.8,480,1.7,5,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T12:00:00,93.6,98.1,67.9,43.2,0,0,,0,0,25.3,4.3,34,1004,89.1,3.7,628,2.3,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T13:00:00,93.9,99,68.6,43.95,0,0,,0,0,20.8,4.2,15,1003.8,89.1,3.7,796,2.9,8,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T14:00:00,97.2,98,61.3,30.75,0,0,,0,0,20.8,5.8,322,998.9,89.1,4.9,927,3.3,9,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T15:00:00,95.5,96.5,62,33.1,0,0,,0,0,20.8,7.4,26,1001,89.1,3.7,337,1.2,3,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T16:00:00,95.4,97.1,63.4,34.92,0,0,,0,0,20.8,7.3,44,1001,89.1,3.7,129,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T17:00:00,96.1,95.9,59.4,29.78,0,0,,0,0,20.8,5.8,32,998,93.7,4.9,79,0.3,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T18:00:00,93.7,95.4,63.6,37.1,0,0,,0,0,16.1,4.3,64,1002.8,89.1,3.7,33,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T19:00:00,91.9,91.9,60.5,35.2,0,0,,0,0,13,3.2,30,1003,89.1,3.7,17,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T20:00:00,92.4,91,56.9,30.43,0,0,,0,0,16.6,6.2,17,1000.4,84.5,4.9,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T21:00:00,88.2,91.5,67.3,50.21,0,0,,0,0,17.7,4.3,98,1003.8,89.1,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T22:00:00,88.1,91.6,67.7,51.12,0,0,,0,0,17.2,3.5,85,1004,89.1,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-10T23:00:00,89,90.5,64.3,44.12,0,0,,0,0,19.9,6.3,91,999.8,89.8,5.6,0,,0,3,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T00:00:00,86,90.6,69.8,58.58,0,0,,0,0,18.1,11,125,1004,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-11T01:00:00,85.1,89.6,69.8,60.25,0,0,,0,0,14.5,10.3,115,1004,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-11T02:00:00,85.6,88.8,67.6,54.89,0,0,,0,0,13,4.6,130,998.5,89.8,5.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T03:00:00,82.4,87.2,71.6,69.92,0,0,,0,0,8.7,6.4,155,1003,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-11T04:00:00,82.4,87.2,71.6,69.92,0,0,,0,0,2.5,5.8,159,1003,89,3.7,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-11T05:00:00,83,86.7,69.4,63.7,0,0,,0,0,1.3,1,160,999.8,97.4,2.6,0,,0,10,Overcast,cloudy,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T06:00:00,77,77,71.6,83.45,0,0,,0,0,2.7,4.7,296.3,1004,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-day,"43128599999,VOHS"
"17.4116, 78.3987",2022-05-11T07:00:00,78.8,78.8,73.3,83.19,0,0,,0,0,4.7,2.9,255,1005,98.4,2.6,2,0,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T08:00:00,82.4,87.5,72.3,71.6,0.004,100,rain,0,0,8.3,2.2,275,1002.9,98.4,2.8,8,0,0,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T09:00:00,82.3,87,71.6,70.23,0,0,rain,0,0,3.4,3,300,1006,89.1,3.1,31,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T10:00:00,82.4,87.1,71.5,69.62,0,0,rain,0,0,5.8,3.7,37,1006.8,89.1,3.1,37,0.1,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T11:00:00,83.4,89.3,72.7,70.23,0.004,100,rain,0,0,10.1,3.9,44,1003.7,93.7,2.8,265,1,3,10,"Rain, Overcast",rain,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T12:00:00,84.3,90.5,72.6,68,0,0,,0,0,10.5,6.9,18,1004.8,89.1,3.1,105,0.4,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T13:00:00,84.5,89.5,71,63.99,0,0,,0,0,15.9,6.7,33,1004,89.1,3.1,594,2.1,6,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T14:00:00,85.3,90.9,71.5,63.54,0,0,,0,0,15.7,4.5,29,1002,89.1,2.8,132,0.5,1,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T15:00:00,81.1,86,72.9,76.09,0,0,,0,0,17.9,3.6,20,1003.8,98.4,3.1,40,0.1,0,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T16:00:00,82.7,89.4,74.4,76.22,0,0,,0,0,19,2.3,15,1003.8,98.4,3.1,106,0.4,1,10,Overcast,cloudy,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T17:00:00,83.3,89.2,72.9,70.95,0,0,,0,0,22.1,2.3,32,1001.4,94.5,2.8,146,0.5,1,10,Overcast,cloudy,"VOHY,43083099999,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T18:00:00,80.6,85.3,73.4,78.78,0,0,,0,0,16.6,1.8,325,1003.8,89.1,3.1,47,0.2,0,10,Partially cloudy,partly-cloudy-day,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T19:00:00,80.6,85.3,73.4,78.78,0,0,,0,0,18.1,1.8,350,1004.8,89.1,3.1,21,0.1,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T20:00:00,82.3,87.9,73.1,73.81,0,0,,0,0,14.8,1.3,9,1002.6,84.5,2.8,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T21:00:00,80.9,85.7,73.1,77.42,0,0,,0,0,19.9,1.7,80,1006,89.1,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T22:00:00,80.9,85.7,73.1,77.42,0,0,,0,0,18.6,0.7,0,1006.8,89.1,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"VOHY,43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-11T23:00:00,83.8,89.5,72.1,67.84,0,0,,0,0,21.3,1.1,67.3,1001.9,82.2,2.6,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,43128099999,VOHS"
"17.4116, 78.3987",2022-05-12T00:00:00,81.5,85.9,71.6,72.05,0,0,,0,0,12.8,4.7,32.4,1006,89,3.1,0,,0,10,Partially cloudy,partly-cloudy-night,"43128599999,VOHS"
